"FILARE","PIANTA","X","Y","Area","Perimetro","Roughness","MISSING","LAT","LON","dist_bound","L_moran_30","L_moran_50","L_moran_30_p","L_moran_50_r","Underperc","L_moran_5","L_moran_100","Line_res","candidate","pred_mglm","pred_rdtree"
15,90,1790,1075,532,91.497,0.79855,0,43.07699399,10.69543309,0.000115911570779881,-0.119885314899383,-0.154503188322334,-0.0147025641819833,0.00410954650503757,0,0.458439332296686,-0.122999205498842,-36.1673064299777,0,0,0
15,91,1779,1054,492,98.811,0.63323,0,43.07700096,10.69542944,0.000115973909087264,-0.053437707941824,-0.0603692311692518,-0.14391954123813,-0.0369584919707362,0,0.199764778885333,-0.0584512854218567,6.09941792325719,0,0,0
15,92,1768,1034,663,104.57,0.76194,0,43.0770076,10.69542578,0.00011619591258189,-0.566905825980805,-0.402537328318526,-0.331754700502843,0.0501551189439669,1,0.107146379053327,-0.486970559721276,-163.461438695443,0,0,0
15,93,1758,1013,507,91.983,0.75302,0,43.07701456,10.69542246,0.000115969275065445,-0.106386032849097,-0.0932883118588479,-0.0345366143615582,-0.00910938803595796,0,0.0573354795290177,-0.11329428202993,-9.02683228814806,0,0,0
15,94,1747,992,335,80.184,0.65476,1,43.07702153,10.6954188,0.000116040508663196,0.352850008270526,0.323533435361616,0.257263994150073,-0.037963738202087,0,-0.472642965743519,0.395153308652243,156.49870172773,1,1,0
15,95,1737,972,381,81.841,0.71482,1,43.07702817,10.69541548,0.000115960072261726,0.24337406703931,0.280454232627877,0.224525752122766,-0.000385675396841817,0,-0.230149669193061,0.268511746863992,100.49500037565,1,0,0
15,96,1726,951,475,90.326,0.73161,0,43.07703513,10.69541182,0.000116034087294924,-0.0361606568781122,-0.0333633419638158,0.00296413464440468,0.0276061184274548,0,-0.0163391923013492,-0.0299653766077993,-4.28833368514972,0,0,0
15,97,1715,931,489,94.569,0.68711,0,43.07704177,10.69540816,0.00011625080660327,-0.0974563850896462,-0.107430548987257,-0.173772641345352,-0.00207208937207596,0,-0.0210522085863357,-0.0822573052307678,-27.101697795432,0,0,0
15,98,1705,910,524,98.225,0.68249,0,43.07704874,10.69540484,0.000116014219859755,-0.240544425323169,-0.289624636314853,-0.371160668288789,-0.002217200628814,0,-0.0556919780831643,-0.219512743825965,-69.2294800843478,0,0,0
15,99,1694,889,569,97.255,0.75596,0,43.07705571,10.69540118,0.000116079964636948,-0.525945514123757,-0.516079332013788,-0.351928188204591,-0.00206432019276336,0,-0.461513304426004,-0.41429657575687,-121.662274654938,0,0,0
15,100,1683,869,409,87.397,0.67288,0,43.07706234,10.69539753,0.000116292366830484,0.293540116453759,0.275257563650686,0.159950046670106,-0.046689858271441,0,0.0776265327364829,0.217101099672812,30.7902121911982,0,0,0
15,101,1673,848,340,75.255,0.75443,1,43.07706931,10.6953942,0.000116064672189637,0.615632202214896,0.620909335476348,0.716975165398858,-0.0157664696215812,0,0.383933069954291,0.487208216985041,92.3182741524641,0,0,0
15,102,1662,828,340,77.598,0.70956,0,43.07707594,10.69539055,0.000116277074379923,0.620167238611456,0.574899329853067,0.613596225914102,0.00125492453849562,0,0.383933069954291,0.488321362282379,83.4542798909715,0,0,0
15,103,1651,807,487,86.083,0.82585,0,43.07708291,10.69538689,0.000111860849206725,-0.133634350863126,-0.101162176149733,0.256304367057185,0.0673747461854781,0,-0.128617772723687,-0.084505780894867,-73.3928128649487,0,0,0
15,104,1641,786,371,84.083,0.65942,0,43.07708988,10.69538357,0.00010460334411026,0.632728357215361,0.45014947173474,0.401833084045409,-0.0574592113166899,0,0.353105839247595,0.377273436184297,34.7821731824338,0,0,0
15,105,1630,766,401,87.154,0.6634,0,43.07709651,10.69537991,9.76514909988577e-05,0.412333204190918,0.334053381332745,0.196357952761954,0.0139850256266693,0,0.280233339814033,0.253195480476248,-1.36276966690326,0,0,0
15,106,1620,745,563,94.912,0.78538,0,43.07710348,10.69537659,9.03939859023923e-05,-0.653862727309001,-0.540738368790842,-0.27785721058466,-0.109565080718384,0,-0.798586068653461,-0.362899293444418,-169.416305886272,0,0,0
15,107,1609,725,351,85.255,0.60685,0,43.07711012,10.69537293,8.34321793265667e-05,0.68392769971914,0.578323157979901,0.247606429178947,-0.00172552113235734,0,0.759198221272411,0.374528220874418,37.7567566621225,0,0,0
15,108,1598,704,300,75.598,0.65965,1,43.07711708,10.69536927,7.61518621439609e-05,0.839470792529726,0.832304424296197,0.540060423144503,0.00293022764620165,0,1.2319923253208,0.509003493760812,86.2916101160755,0,0,0
15,109,1588,683,360,79.841,0.70968,0,43.07712405,10.69536595,6.88943570473243e-05,0.50907895568365,0.534407087652145,0.337173691848145,-0.000923593571792337,0,1.18704018673075,0.348089185363356,25.7286118062426,0,0,0
15,110,1577,663,298,76.326,0.64281,0,43.07713069,10.69536229,6.19325504787423e-05,0.646278050343664,0.767484120963943,0.368732982232477,0.0158601582430107,0,1.56658706343961,0.536720069918989,88.1490839863466,0,0,0
15,111,1566,642,381,80.669,0.73573,0,43.07713765,10.69535864,5.46531969885014e-05,0.355561054518232,0.361796758040633,0.28203514036573,0.0189574031067632,0,0.658438082749166,0.29214617673238,6.99966617878312,0,0,0
15,112,1556,622,431,84.326,0.76167,0,43.07714429,10.69535531,4.77231922638027e-05,0.161387073400376,0.130450528962853,0.189471876817613,0.0357243068211274,0,0.306747399384721,0.116605044231328,-39.752097826981,0,0,0
15,113,1545,601,384,87.255,0.63381,0,43.07715126,10.69535166,4.04338853162105e-05,0.30920605813052,0.228362778933789,0.10149143232203,-0.118228740130416,0,0.604646613334522,0.262043002227045,11.6610163103278,0,0,0
15,114,1535,580,464,86.083,0.78685,0,43.07715823,10.69534833,3.31754165272089e-05,0.00790855661797475,0.00670790830512378,0.12868423769121,0.0487570690455847,0,0.0116496010561872,0.00677379754180463,-62.6148310591852,0,0,0
15,115,1524,560,382,84.326,0.67507,0,43.07716486,10.69534468,2.62245271012709e-05,0.28426206591794,0.232265547260929,0.180650396613807,-0.0276265571540673,0,0.302419580369594,0.223186790035102,26.5665204145853,0,0,0
15,116,1513,539,465,87.154,0.76928,0,43.07717183,10.69534102,1.89342564683861e-05,0.003967068131454,0.00329470600850115,0.0878397554777043,-0.0268579416202426,0,0.00655026880890252,0.0035027408511277,-47.6395266023384,0,0,0
15,117,1503,519,404,92.569,0.59247,0,43.07717846,10.6953377,1.20151688934036e-05,0.205554251142909,0.157705199635037,-0.062568090799193,-0.0394235947137634,0,0.19295169721985,0.151485229473012,23.6964076664431,0,0,0
15,118,1492,498,428,79.255,0.85625,0,43.07718543,10.69533404,4.72489825344646e-06,0.116802378664248,0.0967452679344539,0.208866866583739,-0.0745068721626458,0,0.0503616382641834,0.0949843385366327,11.3814492366009,0,0,0
16,1,2830,2904,450,84.184,0.79793,0,43.07638717,10.69577878,0,0.15123542894737,0.12166995571064,0.610768636274598,0.188177484367115,0,0.0974510911970217,0.0757941433632276,-23.1858471990079,0,0,0
16,2,2819,2883,393,87.74,0.64151,0,43.07639414,10.69577513,7.40471209624536e-06,0.60401621266576,0.539769663961861,0.24074416252091,-0.181083037701907,0,0.37200149843351,0.337271048426786,15.1576086658139,0,0,0
16,3,2809,2863,312,76.426,0.67124,0,43.07640077,10.6957718,1.4428751221424e-05,1.24330193006503,1.11223463920187,1.19521642486117,-0.0956144934434931,0,0.804563996391658,0.712232580499202,79.9956095087828,0,0,0
16,4,2798,2842,345,85.255,0.59647,0,43.07640774,10.69576815,2.18334633176693e-05,0.961063824691064,0.840775063808275,0.45780032271911,-0.307356794128202,0,0.710825191123183,0.563770399181551,33.2219551411218,0,0,0
16,5,2787,2821,457,90.225,0.70545,0,43.07641471,10.69576449,2.923954683584e-05,0.0760345401718828,0.0647406641268072,0.01582170664953,-0.00703593092397651,0,0.104706860435971,0.0438521242796752,-90.1637423973193,0,0,0
16,6,2777,2800,420,85.255,0.72614,0,43.07642167,10.69576117,3.65890964896512e-05,0.375762795866081,0.315054870612792,0.432449371955155,0.0448591462398677,0,0.46320032999955,0.210537569449107,-62.0516032761485,0,0,0
16,7,2766,2780,320,79.012,0.64413,1,43.07642831,10.69575751,4.36682980502257e-05,1.14872779074342,0.866566815134537,0.932746084788654,-0.187630525042561,0,1.17833845507611,0.654372973795628,31.6175740016713,0,0,0
16,8,2755,2759,356,76.426,0.7659,0,43.07643528,10.69575385,5.107438156864e-05,0.819865028752056,0.672255280293606,0.980313593990226,0.171821212060794,0,0.974675252745066,0.430103288066401,-8.09700906682303,0,0,0
16,9,2745,2738,342,76.912,0.72653,0,43.07644225,10.69575053,5.84338367369649e-05,0.79130421357414,0.816298074998089,0.844155200128518,0.0403838257624832,0,1.39789224650926,0.437616729755051,4.83378913258599,0,0,0
16,10,2734,2718,397,84.083,0.70564,0,43.07644888,10.69574687,6.55031327898204e-05,0.451633428907684,0.403242173394142,0.394923354534642,-0.00324544517978111,0,0.842833765535853,0.234257195612506,-48.6275968577148,0,0,0
16,11,2723,2697,401,81.012,0.76781,0,43.07645585,10.69574322,7.29078448860657e-05,0.446423491772049,0.27575898956901,0.591787709205967,0.0827115024318737,0,0.799257968236759,0.208004543001511,-48.5220261484345,0,0,0
16,12,2713,2676,283,75.841,0.61829,0,43.07646282,10.69573989,8.02686714765596e-05,1.04859116593861,0.601089167883631,0.818701157163081,-0.103167041552617,0,1.49800812306524,0.530175839761786,76.1096421497178,0,0,0
16,13,2702,2656,328,78.083,0.67603,0,43.07646945,10.69573624,8.58952865740219e-05,0.672345702105875,0.445078105050465,0.586488488161169,-0.0205265088449005,0,1.25202705812325,0.334965735320996,39.4874430142868,0,0,0
16,14,2691,2635,366,82.083,0.68262,0,43.07647642,10.69573258,8.5966956434884e-05,0.336287644359002,0.302896300664593,0.234344358256249,-0.0178104224305496,0,1.07875399238763,0.164125804664004,11.734990978449,0,0,0
16,15,2681,2614,422,83.255,0.76507,0,43.07648339,10.69572926,8.57361777851399e-05,0.117645805757991,0.116605526667442,0.147479696384834,0.0256285978599674,0,0.533323992356463,0.0229370635559405,-30.8332037350561,0,0,0
16,16,2670,2593,348,79.841,0.68603,0,43.07649035,10.6957256,8.58124159381825e-05,0.0865950637979624,0.192322908167384,0.0100280283488493,-0.0148102088453673,0,0.2530256734518,-0.00264417956863111,65.59573294352,0,0,0
16,17,2659,2573,391,81.841,0.73358,0,43.07649699,10.69572194,8.60348394264373e-05,0.0526465326110323,0.0289097913272998,-0.0129058279264413,0.00708979516920942,0,0.0666526843001912,-0.00942283434829297,53.6612442147336,0,0,0
16,18,2649,2552,488,95.74,0.66902,0,43.07650396,10.69571862,8.58040607815194e-05,-0.0226141799905699,0.010910683724961,-0.0196442457443576,0.0435807749978602,0,-0.060629869027893,0.0116141516155582,-11.5823060024642,0,0,0
16,19,2638,2531,555,97.983,0.72645,0,43.07651092,10.69571496,8.58802989329818e-05,0.206889503792834,0.144162999415463,0.214878272392262,-0.0320581487837776,0,0.2952979318663,0.1017269539402,-54.0805537891226,0,0,0
16,20,2627,2511,473,98.569,0.61178,0,43.07651756,10.69571131,8.609382687769e-05,0.0227936364062348,0.0174657284917231,0.299712154751539,0.133422864689823,0,0.033343512061316,0.0115529425335719,50.6797937107489,0,0,0
16,21,2617,2490,569,105.98,0.63658,0,43.07652453,10.69570798,8.58719437730727e-05,0.470069060787334,0.320129939469856,0.81967992920526,0.117986906660548,0,1.19761609529112,0.235159962930945,-18.032908148093,0,0,0
16,22,2606,2469,580,105.64,0.65311,0,43.07653149,10.69570433,8.59392863809885e-05,0.642614798728862,0.489033451970559,0.904602996070223,0.0826753467034671,0,1.30129822350504,0.267577620324152,-4.03170169854752,0,0,0
16,23,2595,2449,622,105.4,0.70363,0,43.07653813,10.69570067,8.61617098692433e-05,0.833581771211416,0.775186451248925,0.923694293495959,0.0120205158577488,1,1.94349978652635,0.377508218263949,-30.1296292735142,0,0,0
16,24,2585,2428,696,107.64,0.75487,0,43.0765451,10.69569735,8.59309312243254e-05,1.52674582857176,1.31635140839035,1.21258397216663,-0.0576407979290168,1,3.41609372449472,0.700249916197198,-98.0426287718276,0,0,0
16,25,2574,2407,650,111.88,0.65253,0,43.07655206,10.69569369,8.60071693757878e-05,1.31229232493569,1.02219843147616,1.70550623052474,0.0996516280718464,1,2.33608252402952,0.657630702314671,-50.943923828846,0,0,0
16,26,2563,2386,669,105.88,0.74988,0,43.07655903,10.69569003,8.60788392366499e-05,1.60491121152406,1.17199031946771,1.31033719306043,-0.0780531658832112,1,2.47830163156435,0.828924681391231,-72.3324853822539,0,0,0
16,27,2553,2366,413,95.497,0.56908,1,43.07656567,10.69568671,8.59988142158787e-05,-0.484372141330747,-0.352296613175623,0.453676595731936,0.19316061938191,0,-0.75822542838225,-0.260855696565854,179.292715630264,1,1,0
16,28,2542,2345,593,98.912,0.76167,0,43.07657263,10.69568305,8.60750523689213e-05,1.14036304770636,0.867313175266394,0.812016607933816,-0.109959603516042,1,1.01037872395538,0.719280072803488,-12.9481903362594,0,0,0
16,29,2531,2324,603,104.47,0.69432,0,43.0765796,10.6956794,8.61375250098451e-05,1.16556669309518,0.968696387022927,1.2776235600035,0.0175846955582346,1,1.06329060396055,0.741857846972799,-42.8625114120576,0,0,0
16,30,2521,2304,543,97.64,0.71574,0,43.07658624,10.69567607,8.60659838987422e-05,0.66422415231724,0.559341939797909,0.6428165397484,-0.0109204861521194,0,0.458420384443506,0.436310893181065,0.159623587284727,0,0,0
16,31,2510,2283,510,92.912,0.7424,0,43.0765932,10.69567242,8.61328909912727e-05,0.336360455505146,0.319297691726019,0.203387949879186,-0.0664130056202486,0,0.289630775808542,0.250232082559754,15.6379152933957,0,0,0
16,32,2499,2262,465,88.669,0.74322,0,43.07660017,10.69566876,8.6204124589023e-05,-0.00795539653369303,-0.00812166219739066,-0.122762201307046,-0.100287466074009,0,-0.00692941573087595,-0.0075778518192967,36.5829250550281,0,0,0
16,33,2489,2242,465,87.497,0.76326,0,43.07660681,10.69566544,8.61236881827266e-05,-0.00963427421103006,-0.00782968347089726,-0.229746737647296,-0.147686727376946,0,-0.00464224904001101,-0.00745497743856407,12.840815132284,0,0,0
16,34,2478,2221,495,99.497,0.62833,0,43.07661378,10.69566178,8.6194921782057e-05,0.196921761889003,0.176034459595382,0.587909232264697,0.197765609670021,0,-0.0328009962503787,0.165609591993799,-33.7422522147342,0,0,0
16,35,2467,2200,509,98.225,0.66295,0,43.07662074,10.69565812,8.62707241665347e-05,0.26457961635625,0.270611997527924,0.456894804326039,0.076252837373202,0,-0.115795529746461,0.248409483493294,-58.6980181090766,0,0,0
16,36,2457,2179,419,88.083,0.67864,0,43.07662771,10.6956548,8.60395178666087e-05,-0.266712045655779,-0.308799767595388,-0.126685721625146,0.0237780866053762,0,0.102018362832732,-0.277187691988988,21.0039662356589,0,0,0
16,37,2446,2159,415,83.497,0.74802,0,43.07663435,10.69565114,8.62615213612349e-05,-0.288290725513202,-0.32048762847249,-0.383647209372389,-0.0336516164159066,0,0.159855356217433,-0.287554413803114,17.0531479437527,0,0,0
16,38,2435,2138,399,83.74,0.71502,0,43.07664131,10.69564749,8.63284284537654e-05,-0.421348959718641,-0.356656028260314,-0.397422344483832,-0.0108365270254046,0,0.188688255458655,-0.343019127229893,29.1389741394848,0,0,0
16,39,2425,2117,403,81.497,0.76248,0,43.07664828,10.69564416,8.61061174425403e-05,-0.403719415659331,-0.336431040833181,-0.589109773815516,-0.0427831017156767,0,0.386888008633196,-0.338041996399921,27.1508066521063,0,0,0
16,40,2414,2097,442,87.255,0.72955,0,43.07665492,10.69564051,8.63192256467994e-05,-0.131398699376409,-0.129530337340749,-0.18130765143622,0.00985171078815042,0,0.166826715383419,-0.125659027868555,-5.08194555272371,0,0,0
16,41,2403,2076,405,89.497,0.63539,0,43.07666188,10.69563685,8.63950280312771e-05,-0.325351514416487,-0.31079142468675,-0.0449769269814612,-0.0271919120029492,0,0.0674509063143224,-0.275271205785634,40.5402353538882,0,0,0
16,42,2393,2055,358,77.012,0.75853,1,43.07666885,10.69563353,8.61638217313511e-05,-0.552065645379692,-0.534249636266339,-0.646632662158836,0.0148439067523646,0,0.0195313136737122,-0.479316941500168,95.1168672008351,0,0,0
16,43,2382,2035,448,87.74,0.73129,0,43.07667549,10.69562987,8.63858252275574e-05,-0.0743324209901996,-0.0827799128912351,-0.103143141127588,0.00243352035148602,0,-0.0142229757987689,-0.0657121665608636,16.2307604710265,0,0,0
16,44,2371,2014,624,97.74,0.82082,0,43.07668245,10.69562621,8.6461627610455e-05,0.599564559641543,0.657782336704841,0.256394002685163,-0.0770366650254415,1,0.0117195717723119,0.450207625388002,-143.955692535731,0,0,0
16,45,2361,1993,542,100.23,0.67804,0,43.07668942,10.69562289,8.62304213088628e-05,0.356206123458942,0.297322843838358,0.364953315415231,-0.0142633560104537,0,0.418305716672247,0.180867550908069,-49.4736012651965,0,0,0
16,46,2350,1972,487,94.669,0.68285,0,43.07669639,10.69561923,8.63016549066131e-05,0.0858748385355511,0.0798007114910416,0.174731922096831,-0.0291412142541063,0,0.172376915642627,0.0357090571411654,16.7263480330548,0,0,0
16,47,2339,1952,500,91.154,0.75618,0,43.07670302,10.69561558,8.65193318992658e-05,0.139985295524603,0.117009913008538,0.0312434088370299,0.0521946874708734,0,0.271729931353285,0.0517880497815521,18.1002580745919,0,0,0
16,48,2329,1931,554,96.569,0.74653,0,43.07670999,10.69561225,8.62970208880407e-05,0.404317330052075,0.236772178774635,0.280796432787516,0.0328657620137187,0,0.525834853387064,0.0776243469163348,-22.7727971386314,0,0,0
16,49,2318,1910,535,98.326,0.69539,0,43.07671696,10.6956086,8.63593591954239e-05,0.343053228208026,0.1495374391089,0.361420175563374,-0.0138523154117488,0,0.437588093850556,0.0119791049221701,3.68625639533821,0,0,0
16,50,2307,1890,460,93.74,0.65783,0,43.07672359,10.69560494,8.65859314751974e-05,-0.0348720338927015,-0.00928184588983872,0.169060233300529,0.0552353682277375,0,-0.0442487158118642,0.00201909423186521,77.8091413611191,0,0,0
16,51,2297,1869,655,104.33,0.75625,0,43.07673056,10.69560162,8.63547251736052e-05,0.80060035255098,0.163077774258424,0.665350149761996,-0.122257540248818,1,0.61690113737869,-0.122642313769617,-122.403668171567,0,0,0
16,52,2286,1848,442,95.154,0.61344,0,43.07673753,10.69559796,8.64259587713555e-05,-0.110102538885198,-0.0113485217969552,0.224306239987684,0.209440245749981,0,-0.242629574804484,0.0187669408456354,86.6300288768907,0,0,0
16,53,2275,1828,507,96.083,0.69012,0,43.07674416,10.6955943,8.66525310559554e-05,0.181790450320511,-0.0258031030981128,0.290607828626355,0.0609028055230292,0,0.356027409428603,-0.0446111109835011,16.4780252476811,0,0,0
16,54,2265,1807,646,105.64,0.72743,0,43.07675113,10.69559098,8.64213247527831e-05,0.547567976892778,-0.163465073651545,0.651973215335711,-0.0683194999186977,1,0.964372357578436,-0.266492071975958,-132.060912954306,0,0,0
16,55,2254,1786,574,102.47,0.68698,0,43.0767581,10.69558732,8.64925583521135e-05,0.0945758243952327,-0.0281011368372454,0.26754574758775,0.0675903915099004,0,0.210707199055926,-0.173265355163112,-69.5581246039129,0,0,0
16,56,2243,1765,427,91.255,0.64436,0,43.07676507,10.69558367,8.65548966594967e-05,-0.0326470128974139,0.0101565486806552,0.0171646159042603,0.256993603475593,0,-0.205142802969513,0.0551771809632172,72.4150514240181,0,0,0
16,57,2233,1745,420,88.912,0.66764,0,43.0767717,10.69558034,8.64879243302948e-05,-0.0152143645338338,0.0167705572787201,-0.0226031968881738,0.155856598306924,0,-0.065049228547728,0.0459466049377636,78.0710578910315,0,0,0
16,58,2222,1724,431,86.912,0.71702,0,43.07677867,10.69557669,8.6550262637678e-05,0.0314489831103327,0.000144146477124697,-0.0140434072361284,-0.0217433277809329,0,-0.0419792734043243,0.027248150253303,66.0546536903601,0,0,0
16,59,2211,1703,527,88.669,0.84232,0,43.07678564,10.69557303,8.66214962386746e-05,-0.0941022363527824,-0.0146539695403368,0.000762119579953075,-0.24356187454184,0,-0.133588263065262,-0.0530486739064912,-30.0570258553046,0,0,0
16,60,2201,1683,444,90.326,0.68386,0,43.07679227,10.69556971,8.65456286191056e-05,0.0203565154031415,0.00571302715210179,-5.43733424827836e-06,0.0108290926326182,0,-0.0591802883413451,0.0192233883360968,55.1772102157822,0,0,0
16,61,2190,1662,497,99.74,0.62781,0,43.07679924,10.69556605,8.66168622168559e-05,-0.0462320176690748,-0.0221844651708266,-0.115983201079324,0.123243341856232,0,0.0649653115521478,-0.0278498033533713,6.59424211180101,0,0,0
16,62,2179,1641,592,96.569,0.79774,1,43.07680621,10.69556239,8.66880958161863e-05,-0.115509552338779,-0.147133225056793,-0.0675642816510001,-0.267595802865219,1,0.484929532255205,-0.0309470300967128,-83.6352609749034,0,0,0
16,63,2169,1621,445,89.74,0.69438,0,43.07681284,10.69555907,8.66122281950372e-05,0.0235341408823584,0.0164028448220855,0.0071978439627257,0.0251947702262632,0,-0.14309400247149,-0.00636458092676257,66.659370148014,0,0,0
16,64,2158,1600,542,99.983,0.68133,0,43.07681981,10.69555541,8.66834617927875e-05,-0.0277722377643619,-0.0204984208700545,-0.0459386781563064,0.0243445032765307,0,0.594955555533999,-0.018123296986199,-27.3044330279697,0,0,0
16,65,2147,1579,600,99.983,0.75424,0,43.07682678,10.69555176,8.6745800103417e-05,0.0352724000191267,-0.0576835722480767,0.0357479331767267,-0.0203106428183479,1,0.898434999643159,-0.0519175062991712,-80.8523497119147,0,0,0
16,66,2137,1558,540,96.811,0.72402,0,43.07683374,10.69554843,8.65280578773392e-05,0.0958083175701855,0.0362634723739865,0.0535956397525476,0.020641337335337,0,0.615380449804009,-0.0180784251837097,-16.1283767622824,0,0,0
16,67,2126,1538,555,97.983,0.72645,0,43.07684038,10.69554478,8.67411660815983e-05,0.140800580511685,0.0624214364098324,0.0811961276545887,0.0128367275092637,0,0.714440840044109,-0.0428860452921026,-27.2765110375344,0,0,0
16,68,2115,1517,512,93.983,0.72842,1,43.07684735,10.69554112,8.68123996809287e-05,0.105165043647669,0.0667899426185452,0.0552813289462926,0.0468809619083052,0,0.214103706615859,-0.018836743088962,18.9080809267542,0,0,0
16,69,2105,1496,548,97.74,0.72085,0,43.07685432,10.6955378,8.65811933777563e-05,0.244774652492958,0.175727590023755,0.150217894518096,0.0409646794197182,0,0.110204971578503,-0.0346176374056245,-14.0732097534216,0,0,0
16,70,2094,1476,478,95.154,0.66341,0,43.07686095,10.69553414,8.68077656623563e-05,0.0426523732513842,0.0216093373172532,0.115910556822066,-0.127213935684921,0,0.0319772564818798,0.00292404300055952,58.0804565408317,0,0,0
16,71,2083,1455,449,83.497,0.8093,0,43.07686792,10.69553048,8.68789992601066e-05,-0.0600096006828344,-0.0316869184180162,-0.208828433792487,0.161649577860533,0,-0.123918635216768,-0.0108587669870893,87.6699194284076,0,0,0
16,72,2073,1434,406,86.669,0.67922,1,43.07687489,10.69552716,8.66477929585144e-05,-0.189209852131081,-0.143055711726862,-0.112438826764647,-0.088169060840178,0,-0.483722845247514,-0.0692208912080932,130.922528987823,1,0,0
16,73,2062,1414,615,99.154,0.78607,0,43.07688152,10.6955235,8.68743652382879e-05,0.441478346806037,0.20576349440643,0.246059401131574,0.0311735648336453,1,0.684383182337372,0.153296049931662,-77.8291413741672,0,0,0
16,74,2051,1393,651,105.64,0.73306,0,43.07688849,10.69551985,8.69367035456711e-05,0.590554007695336,0.347513649566883,0.425578529562228,0.0255208591071227,1,0.907930443583037,0.146045984276193,-115.626417046316,0,0,0
16,75,2041,1372,582,103.98,0.67641,0,43.07689546,10.69551652,8.67143925344459e-05,0.387772973010247,0.282602415766892,0.441069401263448,-0.072170185056034,0,1.25612944313242,0.149003296680616,-50.5670249084598,0,0,0
16,76,2030,1351,530,104.23,0.61311,0,43.07690242,10.69551287,8.67812996269765e-05,0.248769788691088,0.152280852275179,0.497440196526039,-0.165207019327679,0,0.58317037540656,0.0737612624555003,-3.32534446012698,0,0,0
16,77,2019,1331,519,96.912,0.69442,0,43.07690906,10.69550921,8.7003303124849e-05,0.192755856124805,0.115153685872576,0.249271020177531,-0.0062928145617268,0,0.493929465363029,0.0536439727730074,2.1923199803889,0,0,0
16,78,2009,1310,570,93.74,0.81514,0,43.07691603,10.69550589,8.67720968232567e-05,0.397385731079847,0.222606802192315,0.144260409373503,0.0159995633606642,0,0.379765521110572,0.0954363252409945,-54.9203359052049,0,0,0
16,79,1998,1289,476,86.569,0.79817,0,43.07692299,10.69550223,8.68478992061544e-05,0.0368952935490838,0.0257924237501699,-0.170482907907877,0.0510530953006511,0,0.0469975028666949,0.00816295310505177,30.934694024145,0,0,0
16,80,1987,1269,411,92.912,0.59829,0,43.07692963,10.69549857,8.70699027023607e-05,-0.166108966889705,-0.159866897308144,0.0852605838196026,-0.0387787460404906,0,-0.113430229380582,-0.0305153397943059,85.2768851681584,0,0,0
16,81,1977,1248,547,102.91,0.64903,0,43.0769366,10.69549525,8.68386963991883e-05,0.155274846721197,0.205068499737077,0.294296974773517,-0.012543331295731,0,-0.277254766340471,0.0444523202525918,-62.4178629034582,0,0,0
16,82,1966,1227,436,90.569,0.66795,0,43.07694356,10.69549159,8.69144987869124e-05,-0.0726642524623535,-0.0645262241010364,0.00365362759893835,0.00759979116776003,0,0.0534554346420389,-0.020527539210663,37.3263493790018,0,0,0
16,83,1955,1207,407,84.083,0.72341,0,43.0769502,10.69548794,8.71276069911715e-05,-0.128415038851793,-0.0838009260004416,-0.108164568770866,-0.0199675169461091,0,0.0710522219883785,-0.0499050345366219,54.9770305793189,0,0,0
16,84,1945,1186,426,83.255,0.77233,0,43.07695717,10.69548461,8.69052959799463e-05,-0.0512206780229929,-0.038157515889314,-0.0663876615547041,0.0533727707538629,0,0.0876904122717617,-0.0286558396089821,23.587359169313,0,0,0
16,85,1934,1165,450,83.497,0.8111,0,43.07696413,10.69548096,8.69722030724769e-05,-0.00290390586773075,-0.00626675302095765,-0.00434089800988066,0.177046274713464,0,0.0430302524082077,8.23448377373098e-05,-12.98826041925,0,0,0
16,86,1923,1144,407,84.083,0.72341,0,43.0769711,10.6954773,8.70434366702272e-05,0.0505444337739671,0.0240390848553409,0.0775059046956419,0.0228953348793758,0,0.0513183125745109,0.0360535532337839,18.1045762453959,0,0,0
16,87,1913,1124,520,92.912,0.75696,0,43.07697774,10.69547398,8.69630002687571e-05,-0.0894053187511712,-0.0572072697147856,-0.0548255212011086,0.0867464172061891,0,-0.165599175249488,-0.0581553038739813,-107.157897260538,0,0,0
16,88,1902,1103,425,88.569,0.68083,0,43.0769847,10.69547032,8.70388026516548e-05,0.0905429323272973,0.0329781750781569,0.0502154749912771,-0.0742813487598151,0,0.154518738816164,0.0444534144736337,-24.9929988655699,0,0,0
16,89,1891,1082,466,88.669,0.74482,0,43.07699167,10.69546666,8.71100362509852e-05,0.000549687052451067,0.000399841113552499,0.0521845971168568,0.0889984762919255,0,0.00207577872732426,0.000411446673625255,-77.3366513950257,0,0,0
16,90,1881,1062,297,77.841,0.61596,0,43.07699831,10.69546334,8.70295998446887e-05,0.259357699889085,0.416215090259202,0.305177335618902,-0.299218209845105,0,1.41671984025211,0.304126722510577,79.8088436675184,0,0,0
16,91,1870,1041,335,75.012,0.74815,0,43.07700527,10.69545968,8.71054022275863e-05,0.40128235825162,0.362365036319909,0.493210823652897,0.12928347965085,0,1.19634438670232,0.272100851310897,28.0174103267539,0,0,0
16,92,1859,1020,316,76.326,0.68164,0,43.07701224,10.69545603,8.71677405349696e-05,0.626198913608527,0.445441823425502,0.590195805384092,-0.0588195279724908,0,1.58444700570258,0.347114676648416,34.2174639897547,0,0,0
